video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
RrhSJzM8NLE,17.27.11,alt-J - Pleader (Official Video),alt-J,10,2017-11-15T13:10:12.000Z,"alt-j|""alt j""|""altj""|""band""|""official""|""video""|""guitar""|""music""|""album""|""an awesome""|""wave""|""this is all yours""|""relaxer""|""∆""|""Relaxer""|""Pleader""|""Deadcrush""",710450,16122,774,940,FALSE,FALSE,FALSE
5nEogChRGE8,17.27.11,Donald Trump Jr. and WikiLeaks; Trump Meets Duterte: A Closer Look,Late Night with Seth Meyers,23,2017-11-15T02:00:01.000Z,"Late night|""Seth Meyers""|""closer Look""|""trump""|""Wikileaks""|""NBC""|""NBC TV""|""television""|""funny""|""talk show""|""comedy""|""humor""|""stand-up""|""parody""|""snl seth meyers""|""host""|""promo""|""seth""|""meyers""|""weekend update""|""news satire""|""satire""|""Donald Trump Jr.""|""authoritarian""|""Trump campaign""|""Asia trip""|""Air Force One""|""Keith Richards""|""Russia""|""Mike Pence""|""Hillary Clinton""|""Puerto Rico""|""Jeff Sessions""|""Conyers""|""Duterte""|""drug war""",2074082,19720,1184,1849,FALSE,FALSE,FALSE
K6xwB8Kkce0,17.27.11,Harry Styles - Kiwi (live in studio),HarryStylesVEVO,10,2017-11-17T13:00:02.000Z,"Columbia|""Harry Styles""|""Kiwi""|""Pop""",1206319,181274,585,7691,FALSE,FALSE,FALSE
HJBqbRMUOaI,17.27.11,Kesha - Silence (Marshmello & Khalid cover) in the Live Lounge,BBCRadio1VEVO,10,2017-11-15T19:16:59.000Z,"Kesha|""BBC""|""Radio 1""|""Live Lounge""|""silence""|""khalid""|""marshmello""",155620,4557,153,202,FALSE,FALSE,FALSE
k1cA-Wh3Tc0,17.27.11,Peephole Reverser? | 9 Pointless Tech Gadgets!,Matthias,28,2017-11-15T00:00:03.000Z,"tech|""gadgets""|""new""|""2017""|""pointless tech gadgets""|""apple""|""smart product""|""cool gadgets""|""new gadget""|""weird things online""|""tech under""|""tech invention""|""technology""|""unbox""|""unboxing""|""on amazon""|""reacting to""|""family friendly""|""inventions""|""gadgets from""|""things on amazon""|""shopping gadget""|""latest tech""|""weird tech""|""gag gift""|""gift idea""|""kids""|""gift""|""mathias""|""matthias""|""matthiasiam""|""hi5 studios""|""#M757""",979885,21113,993,6643,FALSE,FALSE,FALSE
0gwkMY-mzUQ,17.27.11,Demi Lovato & Luis Fonsi - Echame La Culpa (Teaser),Demi Lovato,24,2017-11-15T20:11:41.000Z,"Luis Fonsi|""Demi Lovato""|""Echame La Culpa""",779033,37509,765,1831,FALSE,FALSE,FALSE
nlodY8nMw-A,17.27.11,BTS Surprises Super Fans & Their Moms on Kimmel,Jimmy Kimmel Live,23,2017-11-16T03:46:49.000Z,"jimmy|""jimmy kimmel""|""jimmy kimmel live""|""late night""|""talk show""|""funny""|""comedic""|""comedy""|""clip""|""comedian""|""mean tweets""|""BTS""|""boy band""|""music""|""K-pop""|""k pop""|""moms""|""fan girls""|""teenagers""|""facetime""",1343076,75595,545,5386,FALSE,FALSE,FALSE
A5TPOKoE1_M,17.27.11,CHRISTMAS ADVERTS & HOW WE MET,MoreZoella,22,2017-11-14T21:07:34.000Z,"zoe sugg|""zoella""|""zoe""|""vlog""|""vlogging""|""vlogs""|""daily""|""every""|""day""|""british""|""in the life""|""brighton""|""nala""|""puppy""|""pug""|""alfie deyes""|""pointlessblog""|""beauty""|""fashion""|""makeup""|""lifestyle""|""life""|""clothes""|""outfits""|""dog""|""home""|""interiors""|""books""|""food""|""baking""",1788509,76943,6475,1761,FALSE,FALSE,FALSE
mjBIsBPG1N8,17.27.11,Every Snack I'm Packing for the Victoria's Secret Fashion Show | Karlie Kloss,Klossy,22,2017-11-16T15:23:10.000Z,"victoria secret fashion show|""vs fashion show""|""vsfs""|""victoria's secret""|""vs""|""karlie kloss""|""klossy""|""karlie""|""kloss""|""shanghai""|""shanghai china""|""china""|""moon juice""|""brad kale chip""|""nutritionist""|""dietitian""|""healthy snacks""|""healthy on the road""|""what's in my bag""",231907,7672,169,355,FALSE,FALSE,FALSE
_8VHAHoCUVY,17.27.11,Overwatch News - HULK AWARD! GIANT Posters! Moira Launch INCOMING!,Unit Lost - Great British Gaming,20,2017-11-16T14:00:02.000Z,"overwatch|""overwatch news""|""overwatch moira launch""|""overwatch moria news""|""overwatch new hero moira""|""new hero moira""|""INTERNETHULK""|""Overwatch League Award""|""Dennis Hawelka Award""|""overwatch free weekend""|""overwatch free""|""overwatch league news""|""unit lost""|""stylosa""|""blizzard""|""overwatch game""|""overwatch gameplay""|""overwatch posters""|""overwatch giant poster""|""overwatch murals""",73753,3011,90,706,FALSE,FALSE,FALSE
xVp2opnGrEA,17.27.11,Gal Gadot Talks About New Movie 'Justice League' And Sexual Harassment In Hollywood | TODAY,TODAY,25,2017-11-15T14:36:02.000Z,"The TODAY Show|""TODAY Show""|""TODAY""|""NBC""|""NBC News""|""Celebrity Interviews""|""TODAY Show Recipes""|""Fitness""|""Lifestyle""|""TODAY Show Interview""|""Ambush Makeover""|""Kathie Lee and Hoda""|""KLG and Hoda""|""gal gadot""|""gal gadot wonder woman""|""gal gadot interview""|""gal gadot wonder woman interview""|""gal gadot justice league""|""justice league""|""wonder woman""|""wonder woman justice league""|""gal gadot as wonder woman in justice league""|""justice league interview""|""sexual harassment in hollywood""|""sexual harassment""",198684,2138,139,397,FALSE,FALSE,FALSE
rXbrryghxAA,17.27.11,Saving Dogs From The Asian Dog Meat Trade! (Emotional),Verne Troyer,24,2017-11-15T18:00:06.000Z,"Verne|""Troyer""|""Verne Troyer""|""Mini Me""|""Vern""|""Vern Troyer""|""Mini Me Actor""|""Verne Troyer YouTube""|""YouTube Verne Troyer""|""Verne Troyer Video""|""Video Verne Troyer""|""animals""|""cute""|""dogs""|""cats""|""rescue""|""adoptions""|""puppy""|""puppies""|""animal hope and wellness""|""rescuing dogs""|""animal adoptions""|""dog shelter""|""dog rescue""|""adorable""|""adopt don't shop""|""dog treats""|""charity work""|""asian dog meat trade""|""everyday""|""vloglife""|""vlog""|""a day in the life""",46178,2265,59,534,FALSE,FALSE,FALSE
O3eO646jjzQ,17.27.11,Professional Scrabble Players Replay Their Greatest Moves | The New Yorker,The New Yorker,24,2017-11-16T20:30:55.000Z,"scrabble|""professional scrabble""|""professional scrabble player""|""best scrabble plays""|""le scrabble""|""scrabble game""|""board game""|""board games""|""how to play scrabble""|""scrable""|""super scrabble""|""scrabble championship""|""best scrabble""|""comeback scrabble""|""scrabble games""|""scrabble players""|""scrabble tournament""|""how to win at scrabble""|""playing scrabble""|""word games""|""word game""|""scrabble letters""|""tabletop game""|""words""|""letters""|""the new yorker""|""new yorker""|""new yorker video""",42337,395,15,31,FALSE,FALSE,FALSE
i9EyFghIt5o,17.27.11,How Climate Scientists Predict the Future,SciShow,27,2017-11-15T22:00:01.000Z,"SciShow|""science""|""Hank""|""Green""|""education""|""learn""|""global warming""|""climate change""|""global climate models""|""computer models""|""supercomputers""|""atmosphere""|""hindcasting""|""temperature increase""|""un reports""|""ice sheets""|""sea level rise""|""melting ice sheets""|""carbon dioxide""|""greenhouse gasses""|""greenhouse effect""|""us global change research program""|""melting ice caps""|""growing season""|""hurricanes""|""hurricane season""|""hurricane landfalls""|""irma""|""harvey""|""ocean warming""",149020,5976,356,975,FALSE,FALSE,FALSE
ReNY18XdFTI,17.27.11,ENDURO SKATEPARK MTB!!,Harry Main,24,2017-11-15T07:30:00.000Z,"MTB|""MTB ENDURO""|""MTB DOWNHILL""|""MTB SLOPESTYLE""|""MTB HILL""|""MTB SLOPE""|""BIKE RIDE""|""MOUNTAIN BIKE""|""RIDER BIKE""|""MTB 26""|""MTB HARRY MAIN""|""MTB BMX""|""BMX BIKE""|""BMX PARK""|""BMX SKATEPARK""|""MTB NITRO""|""MTB RAMPAGE""|""MTB CRANKWORX""|""MTB EDIT""|""MTB STREEET""",115700,3630,72,1766,FALSE,FALSE,FALSE
qqs3fxfmWr4,17.27.11,How Pencils Are Made,INSIDER,28,2017-11-15T22:00:02.000Z,"pencils|""how it's made""|""science channel""|""design""|""factory""|""INSIDER""|""INSIDER design""|""business insider""|""tech insider""",330435,5059,145,370,FALSE,FALSE,FALSE
ScHb-rczYbM,17.27.11,"Neymar Jr, Willian, Coutinho in Town as England Take on Brazil | Tunnel Cam | Inside Access",FATV,17,2017-11-14T23:04:49.000Z,"Neymar|""Willian""|""Dani Alves""|""Coutinho""|""Marcelo""|""vardy""|""rashford""|""england brazil""|""england v brazil""|""0-0""|""highlights""|""tunnel cam""|""paulinho""|""wembley""|""england""|""brazil""|""neymar jr""|""dier""|""kane""|""david luiz""|""bertrand""|""loftus-cheek""|""casemiro""|""real madrid""|""psg""|""jesus""|""firminho""|""liverpool""|""man city""|""marquinhos""|""livermore""|""lingard""|""southgate""",352368,2964,80,271,FALSE,FALSE,FALSE
n8v0HrixDHE,17.27.11,The Two WWII Lancasters Flying Together Over Derwent Reservoir 2014,grobbo64,19,2014-09-29T05:04:10.000Z,"Lancaster|""Supermarine Spitfire (Aircraft Model)""|""Avro Lancaster (Aircraft Model)""|""hurricane""|""derwent""|""Reservoir""|""BBMF""|""Canadian Warplane Heritage Museum (Museum)""|""Battle of Britain memorial flight""|""Derwent Reservoir (Lake)""",21060,78,8,18,FALSE,FALSE,FALSE
Mn-3c6of8t8,17.27.11,How to be an Aquarius,Sailor J,24,2017-11-15T13:29:28.000Z,"Zodiac|""makeup""|""comedy""|""aquarius""",191486,9011,549,1342,FALSE,FALSE,FALSE
Nsw5HuVGdBI,17.27.11,Clean Bandit - New Rules (Dua Lipa Cover) in the Radio 1 Live Lounge,BBC Radio 1,10,2017-11-14T16:23:39.000Z,"Clean bandit|""dua lpia""|""new rules""|""thong song""|""sisqo""|""radio 1""|""live lounge""|""bbc""",258901,8170,285,230,FALSE,FALSE,FALSE
eQVhAN7-IAw,17.27.11,The Making of a Song: “Delicate” – watch more on Taylor Swift NOW,Taylor Swift,10,2017-11-15T03:43:47.000Z,"DIRECTV|""DIRECTVNOW""|""ATT""|""AT&T""|""The Making of a Song""|""Taylor Swift NOW""|""Taylor Swift""|""Swifties""|""Delicate""|""Reputation""",951042,46691,699,2746,FALSE,FALSE,FALSE
L9eFkmjIIWA,17.27.11,The Romantic Lure of Moonlight,It's Okay To Be Smart,27,2017-11-15T16:01:39.000Z,"science|""pbs digital studios""|""pbs""|""joe hanson""|""it's okay to be smart""|""its okay to be smart""|""it's ok to be smart""|""its ok to be smart""|""public broadcasting service""|""nature""|""documentary""|""moon""|""moon cycles""|""moon phases""|""lunar cycles""|""lunar biological cycles""|""lunar biology""|""biological clock""|""biological rhythms""|""moonlight""|""tides""|""reproductive cycles""|""circadian rhythm""|""biology""|""itsokaytobesmart""|""education""|""animals""|""neuroscience""|""ocean""|""time""|""clock""|""rhythms""|""circadian clock""",104471,5039,53,334,FALSE,FALSE,FALSE
vIVaLtJmyPs,17.27.11,UNHhhh Ep 68: Goodbye Barbara w/ Trixie Mattel & Katya Zamolodchikova,WOWPresents,24,2017-11-14T03:12:45.000Z,"68|""barbara""|""ep""|""goodbye""|""katya""|""mattel""|""presents""|""trixie""|""unhhhh""|""w/""|""wonder""|""world""|""wow""|""zamolodchikova""|""viceland""|""television""|""rupaul""|""drag race""|""drag queens""|""comedy""|""season 7""|""all stars 2""|""all stars 3""|""finale""|""clip show""|""UNH""|""UHNnnn""",566194,30746,309,3593,FALSE,FALSE,FALSE
mJt1O3q0zKc,17.27.11,Who's the toughest player at Chelsea? | Eden Hazard | Teammates 2.0,Soccer AM,17,2017-11-14T12:00:05.000Z,"Soccer AM|""Football""|""Soccer""|""Premier League""|""Sky Sports""|""SoccerAM""|""teammates""|""soccer am teammates""|""sky teammates""|""highlights""|""Chelsea Teammates""|""Chelsea Tubes""|""Tubes meets""|""Sky sports teammates""|""Soccer AM Teammates""|""Soccer AM Tubes""|""David Luiz""|""cesar azpilicueta""|""John Terry Chelsea""|""Frank Lampard Chelsea""|""N'Golo Kante""|""Willian""|""Pedro""|""Cesc Fabregas""|""Gary Cahill""|""Victor Moses""|""Stamford Bridge""|""Chelsea goals""|""Chelsea Highlights""|""Sky live stream""|""sky sports live""|""EPL Sky Sports""",437129,9928,184,652,FALSE,FALSE,FALSE
4zD4HPlc-BE,17.27.11,Ricky Rebel - Time,Ricky Rebel,26,2017-10-30T13:13:28.000Z,"Ricky Rebel|""GLambert""|""pop""|""star""|""idol""|""boy""|""solo""|""artist""|""glam""|""lgbt""|""gay""|""queer""|""Time""|""video""|""music""|""Adam Lambert""|""Lady Gaga""|""Britney Spears""|""Madonna""",72672,74,3,15,FALSE,FALSE,FALSE
uN9zBcweN4M,17.27.11,NBA Countdown debates if Ben Simmons is the best all-around rookie ever | NBA Countdown | ESPN,ESPN,17,2017-11-16T03:16:52.000Z,"espn|""espn live""|""nba countdown""|""nba""|""basketball""|""ben simmons""|""ben simmons rookie""|""ben simmons highlights""|""ben simmons nba countdown""|""ben simmons espn""|""sixers""|""76ers""|""philadelphia 76ers""|""best rookies""|""nba rookies""|""rookie highlights""|""best nba highlights""|""nba espn""|""espn nba""",158373,1175,49,451,FALSE,FALSE,FALSE
IKuKZIISPE0,17.27.11,Behind The Curtain - OFFICIAL TRAILER,todrickhall,24,2017-11-15T17:00:16.000Z,"Todrick Hall|""MTV""|""American Idol""|""Beyonce""|""Flash Mob""|""Target""|""Glee""|""90s Disney""|""Scooter Braun""|""Mashup""|""Parody""|""Ratchet""|""Ghetto""|""Grown Woman""|""Pentatonix""|""Evolution of Disney""|""Low""|""Wizard of Ahhhs""|""Mean Gurlz""|""Hungry Games""|""Reality Show""|""GAY""|""lgbt""|""documentary""|""katherine fairfax wright""|""call me kuchu""|""pride""|""race""|""pulse""|""mass shooting""|""gun violence""|""racism""|""acceptance""|""music""|""pop""|""artist""|""r&B""|""netlifx""|""itunes""|""amazon""|""hulu""|""behind the scenes""|""dance""|""indie""|""independent""",290274,4978,18,238,FALSE,FALSE,FALSE
5E4ZBSInqUU,17.27.11,Marshmello - Blocks (Official Music Video),marshmello,10,2017-11-13T17:00:00.000Z,"marshmello|""blocks""|""marshmello blocks""|""blocks music video""|""marshmello music video""|""roblox bully story""|""marshmello alone""|""roblox""|""cuphead""|""marshmello nightcore""|""marshmello musically""|""music for kids""|""happy music""|""videos that make you happy""|""childrens music""|""joytime""|""marshmello joytime""|""frat bro""|""band""|""high school""|""crush""|""mellogang""|""marshmallow""|""noviembre 2017""|""musik elektronik""|""november 2017""|""musica electronica 2017""|""edm 2017""|""best music 2017""|""lego""|""mtv hits 2017""|""video""|""bloques""|""unboxing""",9524087,291734,6342,16248,FALSE,FALSE,FALSE
Qj7DVNDb7To,17.27.11,Weird Things YOU DID As A Child (DON'T DENY),Jessii Vee,23,2017-11-15T22:18:21.000Z,"story|""storytime""|""stories""|""90s""|""child""|""childhood""|""memories""",130168,6899,81,4600,FALSE,FALSE,FALSE
4SANXNco_y4,17.27.11,Dashboard Confessional: We Fight (Official Audio),Fueled By Ramen,10,2017-11-15T17:05:36.000Z,"Dashboard Confessional|""Dashboard""|""Chris Carrabba""|""Chris Caraba""|""Chris Carraba""|""Dashboard Music""|""Dashbaord Band""|""New Dashboard Confessional Song""|""New Song""|""new single""|""We Fight""|""Crooked Shadows""|""We Fight Song""|""We fight our way in""|""we fight our way out""|""Fueled By Ramen""|""FBR""|""DC""|""New FBR signing""|""fueled by""|""dashboard signs with FBR""|""New Dashboard Record""|""New Dashboard Confessional""|""New Dashboard Album""|""New Dashboard Confessional Album""|""New dashboard track""|""emo""|""alternative""|""rock""",153972,4708,194,445,FALSE,FALSE,FALSE
3BEpWWxPXSU,17.27.11,A-Trak Flips Rockstar by Post Malone ft. 21 Savage,A-Trak,10,2017-11-16T19:16:06.000Z,"A-Trak|""Atrak""|""Rockstar""|""Post Malone""|""21 Savage""|""RealDJing""|""DJing""|""tone play""|""reverb""|""mixing""|""remix""|""rockstar post malone""|""post malone rockstar""|""21 savage rockstar""|""rockstar 21 savage""|""a trak rockstar""|""rockstar a trak""|""a trak""|""a track""|""rockstar remix""|""a trak post malone""|""post malone a trak""|""a trak 21 savage""|""21 savage a trak""|""a trak official""|""a trak remix""|""a trak flips""|""a trak 2017""",179974,4108,599,376,FALSE,FALSE,FALSE
hXcoq5XDwyA,17.27.11,Playing CUPHEAD with MatPat!,Butch Hartman,20,2017-11-15T22:02:34.000Z,"game theory|""film theory""|""cuphead""|""don't deal with the devil""|""gameplay""|""video game""|""matpat""|""gtlive""|""butch hartman""|""fairly oddparents""|""danny phantom""|""cartoon""|""animated""|""animation""|""nickelodeon""",80946,4893,130,568,FALSE,FALSE,FALSE
9CO6M2HsoIA,17.27.11,Slaughterbots,Stop Autonomous Weapons,22,2017-11-12T23:55:06.000Z,"artificialintelligence|""slaughterbots""|""AI""|""bankillerrobots""|""stuart russell""|""artificial intelligence""|""slaughter bots""|""ban killer robots""|""stop autonomous weapons""|""stopautonomousweapons""",1780493,8949,639,1861,FALSE,FALSE,FALSE
U4COOi4942A,17.27.11,President Trump Delivers Remarks,The White House,25,2017-11-15T21:59:34.000Z,[none],49439,1822,140,752,FALSE,FALSE,FALSE
RDP8Oh-br4Y,17.27.11,BRUNCH WITH GIGI & GETTING A BETTER BUM,SamanthaMariaVlogs,26,2017-11-14T17:00:05.000Z,"samantha|""maria""|""sammi""|""vlog""|""brunch""|""with""|""gigi""|""getting""|""better""|""bum""|""endospheres""|""endosphere""|""treatment""|""maybelline""|""gigixmaybelline""|""collection""|""event""|""hadid""",130064,4139,160,344,FALSE,FALSE,FALSE
0ANDjPQPS_Q,17.27.11,♡ SILVER PLAYBUTTON UNBOXING (and making it cute) ♡,Pixielocks,26,2017-11-15T15:17:28.000Z,"jillian vessey|""pixielocks""|""pink""|""silver play button""|""youtube play button""|""playbutton""|""unboxing""|""diy""",28869,3110,90,454,FALSE,FALSE,FALSE
xzpQSINtLkw,17.27.11,"COLDPLAY - De música ligera (de SODA STEREO) // Estadio Unico, La Plata, Argentina (14.11.2017)",EnRemolinosWeb,10,2017-11-15T03:23:13.000Z,"coldplay|""soda stereo""|""de musica ligera""|""la plata""|""cerati""",1173586,28430,706,1683,FALSE,FALSE,FALSE
jGiqc3HSxEg,17.27.11,A Study of So Bad It's Good Movies,Now You See It,27,2017-11-13T15:30:01.000Z,"the room|""so bad its good""|""movies that are so bad they're good""|""worst movies""|""The Room""|""sharknado""|""the disaster artist""|""the disaster artist the room""|""the princess bride""|""so bad its good movies""|""best so bad its good movies""|""video essay""|""now you see it""",285789,13945,266,667,FALSE,FALSE,FALSE
rvkm8DPbWgc,17.27.11,Marc Maron on the Louis C.K Allegations (11/13/2017),Listen to this also,23,2017-11-13T14:43:47.000Z,"Marc Maron|""Louis C.K""|""WTF""|""Maron""|""Glow""|""Almost Famous""|""Louie""",332911,2038,585,1444,FALSE,FALSE,FALSE
ENr6CXm1YxU,17.27.11,Rachel Platten - Whole Heart (Audio),RachelPlattenVEVO,10,2017-11-15T08:00:01.000Z,"Columbia|""Pop""|""Rachel Platten""|""Whole Heart""",114370,2549,113,100,FALSE,FALSE,FALSE
MKLlDnUqho4,17.27.11,Dead Beat Sirah ft. Skrillex (official video),SIRAH,10,2017-11-14T16:30:00.000Z,"Sirah|""Skrillex""|""Music""|""hip hop""|""female rapper""|""Demi Lovato""|""Owsla""|""Deadbeat""|""Dead Beat""",48955,2602,97,343,FALSE,FALSE,FALSE
PUTEiSjKwJU,17.27.11,Goals from Salford City vs Class of 92 and Friends at The Peninsula Stadium!,Salford City Football Club,17,2017-11-13T02:30:38.000Z,"Salford City FC|""Salford City""|""Salford""|""Class of 92""|""University of Salford""|""Salford Uni""|""Non League""|""National League""|""National League North""",98507,424,44,54,FALSE,FALSE,FALSE
JDDP9fY6dmI,17.27.11,A Group Of Democrats Just Officially Moved To Impeach Donald Trump As President | TIME,TIME,25,2017-11-15T20:18:55.000Z,"democrats|""impeach""|""impeach trump""|""impeach donald trump""|""donald trump""|""impeachment""|""trump""|""politics""|""liberal""|""president""|""white house""|""republicans""|""republican""|""president donald trump""|""president trump""|""impeach donald trump now""|""impeach donald trump we the people""|""impeach donald trump petition""|""impeach donald trump news""|""Time""|""time magazine""|""magazine""|""time (magazine)""|""time.com""|""news today""|""world news""|""interview""|""science""|""technology""|""health""|""entertainment""|""business""|""breaking news""|""lifestyle""|""video""|""live""",94580,1510,597,1539,FALSE,FALSE,FALSE
7-7mW9daU5E,17.27.11,SKYRIM | Switch vs PS4 vs PC vs ONE vs PS3 vs 360 | All Versions Comparison,ElAnalistaDeBits,20,2017-11-14T23:09:59.000Z,"skyrim switch|""SKYRIM SWITCH COMPARISON""|""skyrim switch vs ps4""|""skyrim switch vs pc vs ps3""|""skyrim all versions comparison""|""skyrim ps4 vs switch""|""skyrim one vs switch""",241787,1443,93,812,FALSE,FALSE,FALSE
n1WpP7iowLc,17.27.11,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,10,2017-11-10T17:00:03.000Z,"Eminem|""Walk""|""On""|""Water""|""Aftermath/Shady/Interscope""|""Rap""",39235314,1044324,63815,137383,FALSE,FALSE,FALSE
rIh1NW7afo4,17.27.11,"The MMA Hour: Episode 409 (w/ Swagger, Bisping, Rampage, Swanson, Bang)",MMAFightingonSBN,17,2017-11-13T23:35:14.000Z,"mma fighting|""mixed martial arts""|""martial arts""|""ultimate fighting championship""|""combat sports""|""combat tv""|""ufc""|""mma""|""duane ludwig""|""tj dillashaw""|""urijah faber""|""demetrious johnson""|""mike mazzulli""|""conor mcgregor""|""quinton jackson""|""rampage jackson""|""ariel helwani""|""cub swanson""|""mackenzie dern""|""michael bisping""|""michael carter-williams""|""nba""|""jimmie rivera""",148531,1427,163,478,FALSE,FALSE,FALSE
Mmkf4zYlW4E,17.27.11,Runners Music Video | Wong Fu Presents,Wong Fu Productions,24,2017-11-16T00:31:44.000Z,"Music video|""mv""|""rap""|""linkin park""|""isa""|""isatv""|""internation secret agents""|""dumbfoundead""|""korean""|""kpop""|""escape from L.A.""|""LA""|""los Angeles""",116255,5437,88,400,FALSE,FALSE,FALSE
zpgn8U5Ug8M,17.27.11,Sky: 6 Minutes of Journey Creator's New Game - IGN First,IGN,20,2017-11-15T00:00:19.000Z,"IGN|""ign""|""Sky""|""iPad""|""games""|""iPhone""|""Feature""|""apple-tv""|""Adventure""|""ign first""|""thatgamecompany (TGC)""|""top videos""|""journey""|""journey game""|""Jenova Chen""",96228,1337,104,272,FALSE,FALSE,FALSE
aRXgvkpMZrI,17.27.11,September 2017 - Pretentious Monthly Scrapbook 2017,Daniel J. Layton,22,2017-11-13T18:33:12.000Z,"Monthly vlog|""vlogger""|""comedy""|""life""|""travel""|""chloe dungate""|""scarfdemon""|""jack howard""|""hazel hayes""|""thorpe park""|""canada""|""toronto""|""buffer festival""|""dom fera""|""sammy paul""|""doddleoddle""|""dodie""",31023,2832,11,164,FALSE,FALSE,FALSE
EvWPqF_AQHI,17.27.11,DESIGNER AUTUMN HAUL! | Amelia Liana,Amelia Liana,26,2017-11-13T16:37:04.000Z,"amelialiana|""amelia liana""|""designer autumn haul""|""autumn haul 2017""|""haul unboxing try on""|""unboxing""|""luxury""|""designer""|""fashion""|""style""|""how to""|""prada""|""self portrait""",105390,2662,212,371,FALSE,FALSE,FALSE
uXNIeQjav80,17.27.11,John Lewis Christmas Advert 2017 | Reaction with Tom,Giovannasworld,24,2017-11-13T09:00:04.000Z,"John lewis|""tom fletcher""|""tom""|""fletcher""|""gi""|""giovanna""|""christmas""|""2017""|""reaction""|""advert""|""family""|""husband""|""wife""|""lauhter""|""tears""|""fun""|""warm""|""love""",58605,1782,79,148,FALSE,FALSE,FALSE
ijJPFowBsBc,17.27.11,HUGE BEAUTY FAVOURITES! AUTUMN LOVES!,Estée Lalonde,22,2017-11-12T17:00:02.000Z,"essiebutton|""Estée Lalonde""|""Estee Lalonde""|""Essie Button""|""Essie""|""No Makeup Makeup""|""Drugstore Makeup Tutorial""|""Fashion""|""Cute Outfits""|""Makeup Tutorials""|""Healthy Foods""|""Eye Makeup""|""Outfit Ideas""|""Natural Makeup""|""Easy Healthy Recipes""|""Skin Care Products""|""Best Makeup""|""beauty""|""favourites""|""favorites""|""november""|""2017""|""haul""|""new in""|""glossier""|""you""|""perfume""|""review""|""ouai""|""messy hair""|""charlotte tilbury""|""skincare""|""lancome""|""highlighter""|""glow""|""scandinavian""|""rupi kaur""|""fashion""",166741,4940,190,343,FALSE,FALSE,FALSE
FCdvOAcbK4s,17.27.11,Danny MacAskill vs The Munros,EnduraOfficial,17,2017-11-08T15:15:51.000Z,"Danny MacAskill|""Cut Media""|""Scotland""|""MTB""|""mountain bike""|""Santa Cruz""|""road trip""|""bike""|""Danny""|""MacAskill""|""Ben Lawers""|""Munros""|""Munro""",138240,2037,41,50,FALSE,FALSE,FALSE
W187SzNVGvc,17.27.11,IMAN FREESTYLES ON FLEX | #FREESTYLE085,HOT 97,10,2017-11-13T16:18:54.000Z,"hot97|""hot97app""|""music""|""video""|""hip hop""|""rap""|""r&b""|""hip-hop""|""New York""|""NY""|""US""|""United States""|""HOT97.com""|""iman""|""iman shumpert""|""teyana""|""teyana taylor""|""kanye west""|""fade""|""cavs""|""cavaliers""|""cleveland""",240545,5471,182,846,FALSE,FALSE,FALSE
2Zvmi5BzDbs,17.27.11,Tour Documentary - Episode 3,Camila Cabello,10,2017-11-14T00:00:36.000Z,"tour doc|""bruno mars""|""24k magic tour""|""world tour""|""havana""|""havana video""|""camila cabello""|""camila""|""documentary""|""tour documentary""|""youtube""",128916,21727,59,1056,FALSE,FALSE,FALSE
gKo7V7nxvqE,17.27.11,Harry Styles returns to The X Factor stage! | Live Shows | The X Factor 2017,The X Factor UK,24,2017-11-11T22:47:49.000Z,"the x factor|""x factor""|""X factor UK""|""x factor 2017""|""simon cowell""|""nicole""|""sharon""|""louis""|""talent""|""auditions""|""judges""|""season 14""|""series 14""|""X Factor UK 2017""|""X Factor 2017 audition""|""The x factor 2017""|""XFactor 2017""|""itv""",1532312,69065,733,0,TRUE,FALSE,FALSE
2Vv-BfVoq4g,17.27.11,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,2017-11-09T11:04:14.000Z,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""",138578860,2584773,49428,113639,FALSE,FALSE,FALSE
_9wK8hVvjAU,17.27.11,Lampard Reveals Why England Never Won Anything | FIFA and Chill ft. Poet & Vuj,COPA90,17,2017-11-12T16:00:02.000Z,"Frank Lampard|""Lampard""|""Lampard England""|""Lampard Chelsea""|""Lampard Man city""|""Lampard retirement""|""Lampard NYC FC""|""Lampard vs Gerrard""|""Chelsea FC""|""Manchester City FC""|""Lampard england goals""|""Lampard top goals""|""Lampard passes""|""Lampard drogba""|""Didier Drogba""|""Lampard Mourinho""|""Jose Mourinho""|""Lampard career highlights""|""Lampard Interview""|""Fifa and chill""|""Fifa & chill""|""Poet""|""Vuj""|""Poet Vuj""|""Copa90""|""Copa 90""|""Football""|""Soccer""",168625,8448,67,652,FALSE,FALSE,FALSE
Jw1Y-zhQURU,17.27.11,John Lewis Christmas Ad 2017 - #MozTheMonster,John Lewis,26,2017-11-10T07:38:29.000Z,"christmas|""john lewis christmas""|""john lewis""|""christmas ad""|""mozthemonster""|""christmas 2017""|""christmas ad 2017""|""john lewis christmas advert""|""moz""",8721841,63875,12539,8121,FALSE,FALSE,FALSE
